Token,ShortName,Series,CompanyName,TickSize,LotSize,ScripCode,MarketLot,BCastFlag,AVMBuyMargin,AVMSellMargin,ScripID,ScripName,GroupName,NdFlag,NDSDate,NDEDate,SuspStatus,avmflag,SuspensionReason,Suspensiondate,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISINCode,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,MarginPercentage,ExchangeCode
938498,INN15,DR,0% INDIABULLS COMM. APR 25,1357.02,1,938498,0,0,0,0,SFIL25,0% INDIABULLS COMM. APR 25,,,,,,,,,,,904.68,1000,INE244L07473,1141.84,1015.2,1141.84,820.2,,,,SFIL25
938500,INN16,DR,10.25% INDIABULLS COMM. APR 26,400.8,1,938500,0,0,0,0,1025SFIL26,10.25% INDIABULLS COMM. APR 26,,,,,,,,,,,267.2,1000,INE244L07507,0,0,0,0,,,,1025SFIL26
938502,INN17,DR,INDIABULLS COMMERCIAL LTD 9.80,360,1,938502,0,0,0,0,98SFIL26,INDIABULLS COMMERCIAL LTD 9.80,,,,,,,,,,,240,1000,INE244L07499,0,0,0,0,,,,98SFIL26
938504,INN18,DR,0% INDIABULLS COMM. 25 APR 26,1200,1,938504,0,0,0,0,1050SFIL28,0% INDIABULLS COMM. 25 APR 26,,,,,,,,,,,800,1000,INE244L07531,0,0,0,0,,,,1050SFIL28
938506,INN19,DR,0% INDIABULLS COMM.25 APR 26,1485.72,1,938506,0,0,0,0,957SFIL28,0% INDIABULLS COMM.25 APR 26,,,,,,,,,,,990.48,1000,INE244L07549,0,0,0,0,,,,957SFIL28
938508,INN20,DR,10.5% INDIABULLS COMM. APR 28,893.88,1,938508,0,0,0,0,1003SFIL28,10.5% INDIABULLS COMM. APR 28,,,,,,,,,,,595.92,1000,INE244L07556,0,0,0,0,,,,1003SFIL28
938510,INN21,DR,INDIABULLS COMMERCIAL 9.57,720,1,938510,0,0,0,0,866SFIL23A,INDIABULLS COMMERCIAL 9.57,,,,,,,,,,,480,1000,INE244L07564,0,0,0,0,,,,866SFIL23A
938512,INN22,DR,INDIABULLS COMMERCIAL 10.03,706.8,1,938512,0,0,0,0,890SFIL23A,INDIABULLS COMMERCIAL 10.03,,,,,,,,,,,471.2,1000,INE244L07523,0,0,0,0,,,,890SFIL23A
544067,INNCAP,DR,INNOVA CAPTAB LIMITED,1095.8,1,544067,0,0,0,0,INNOVACAP,INNOVA CAPTAB LIMITED,,,,,,,,,,,730.6,10,INE0DUT01020,1259,544.3,1259,421.55,,,,INNOVACAP
938396,INND1,DR,9.8% INDIABULLS COMM. FEB 25,1235.4,1,938396,0,0,0,0,925SFIL24A,9.8% INDIABULLS COMM. FEB 25,,,,,,,,,,,823.6,10,INE244L07275,1061.69,990,1061.69,990,,,,925SFIL24A
938398,INND2,DR,0% INDIABULLS COMM. NR FEB 25,1200,1,938398,0,0,0,0,913SFIL24A,0% INDIABULLS COMM. NR FEB 25,,,,,,,,,,,800,10,INE244L07291,0,0,0,0,,,,913SFIL24A
938400,INND3,DR,0% INDIABULLS COMM. R FEB 25,1430.4,1,938400,0,0,0,0,948SFIL25A,0% INDIABULLS COMM. R FEB 25,,,,,,,,,,,953.6,10,INE244L07358,1192,875.8,1192,875.8,,,,948SFIL25A
938402,INND4,DR,9.40% INDIABULLS CML.CR 02FB25,1201.2,1,938402,0,0,0,0,955SFIL25A,9.40% INDIABULLS CML.CR 02FB25,,,,,,,,,,,800.8,10,INE244L07366,1001,961,1001,900,,,,955SFIL25A
938404,INND5,DR,10.05% INDIABULLS COMM. FEB 26,480.96,1,938404,0,0,0,0,966SFIL25A,10.05% INDIABULLS COMM. FEB 26,,,,,,,,,,,320.64,10,INE244L07333,1023.82,400.8,1099.8,400.8,,,,966SFIL25A
938406,INND6,DR,0% INDIABULLS COMM. FEB 26,1494,1,938406,0,0,0,0,1030SFIL26,0% INDIABULLS COMM. FEB 26,,,,,,,,,,,996,10,INE244L07309,1249,1110,1249,855.2,,,,1030SFIL26
938408,INND7,DR,9.61% INDIABULLS CML.CR 02FB26,400.8,1,938408,0,0,0,0,984SFIL26A,9.61% INDIABULLS CML.CR 02FB26,,,,,,,,,,,267.2,10,INE244L07390,1170,799.87,1170,799.87,,,,984SFIL26A
938410,INND8,DR,9.8% INDIABULLS COMM. FEB 28,720,1,938410,0,0,0,0,980SFIL28,9.8% INDIABULLS COMM. FEB 28,,,,,,,,,,,480,10,INE244L07317,0,0,0,0,,,,980SFIL28
938414,INND9,DR,10.3% INDIABULLS COMM. FEB 28,486,1,938414,0,0,0,0,1030SFIL28,10.3% INDIABULLS COMM. FEB 28,,,,,,,,,,,324,10,INE244L07283,1028.86,381,1028.86,381,,,,1030SFIL28
543951,INNENT,C,INNOVATUS ENT NETWORKS LTD,14.85,1,543951,0,0,0,0,INNOVATUS,INNOVATUS ENT NETWORKS LTD,,,,,,,,,,,13.45,10,INE0LYO01018,70,11.93,70,11.93,,,,INNOVATUS
541353,INNFAC,DR,INNOVATORS FACADE SYSTEMS LTD,238.8,1,541353,0,0,0,0,INNOVATORS,INNOVATORS FACADE SYSTEMS LTD,,,,,,,,,,,159.2,10,INE870Z01015,295,171.5,295,13.25,,,,INNOVATORS
541983,INNIDE,DR,INNOVATIVE IDEALS SERV IND LTD,30.45,1,541983,0,0,0,0,INNOVATIVE,INNOVATIVE IDEALS SERV IND LTD,,,,,,,,,,,27.55,10,INE492Y01011,35.96,16.92,187,2.39,,,,INNOVATIVE
533402,INNIND,C,INNOVENTIVE INDUSTRIES LIMITED,4.41,1,533402,0,0,0,0,INNOIND,INNOVENTIVE INDUSTRIES LIMITED,,,,,,,,,,,3.99,10,INE549I01011,13.49,3.56,147.9,3.56,,,,INNOIND
533315,INNINV,C,INNOVASSYNTH INVESTMENTS LIMIT,125.38,1,533315,0,0,0,0,INOVSYNTH,INNOVASSYNTH INVESTMENTS LIMIT,,,,,,,,,,,113.44,10,INE690J01011,119.41,23.66,113.73,1.92,,,,INOVSYNTH
531929,INNLIM,C,INNOCORP LIMITED,5.56,1,531929,0,0,0,0,INNOCORP,INNOCORP LIMITED,,,,,,,,,,,5.04,10,INE214B01017,10.55,4.63,181.85,0.55,,,,INNOCORP
519210,INNMAR,DR,INNOVATIVE FOODS LIMITED,0,1,519210,0,0,0,0,,INNOVATIVE FOODS LIMITED,,,,,,,,,,,0,10,INE827C01022,0,0,212,0.41,,,,
523844,INNMED,C,CONSTRONICS INFRA LIMITED,63,1,523844,0,0,0,0,CONSTRONIC,CONSTRONICS INFRA LIMITED,,,,,,,,,,,57,10,INE537B01011,157.7,46,157.7,0.5,,,,CONSTRONIC
511609,INNSEC,DR,ISL CONSUTING LTD,33,1,511609,0,0,0,0,ISLCONSUL,ISL CONSUTING LTD,,,,,,,,,,,22,5,INE569B01022,40.72,22.01,40.72,0.5,,,,ISLCONSUL
517433,INNSOF,C,INNOVATION SOFTWARE EXPORTS LT,1.12,1,517433,0,0,0,0,INSOE,INNOVATION SOFTWARE EXPORTS LT,,,,,,,,,,,1.02,10,INE568B01016,1.07,1.07,72.5,0.53,,,,INSOE
523840,INNTEC,DR,INNOVATIVE TECH PACK LTD,28.8,1,523840,0,0,0,0,INNOVTEC,INNOVATIVE TECH PACK LTD,,,,,,,,,,,19.2,1,INE965C01038,42,21,116.4,0.06,,,,INNOVTEC
544302,INNTHI,DR,INNOVANA THINKLABS LIMITED,700.1,1,544302,0,0,0,0,INNOVANA,INNOVANA THINKLABS LIMITED,,,,,,,,,,,466.8,10,INE403Y01018,648,271.1,648,271.1,,,,INNOVANA
51122,INOFS,DR,INTERGLOBE AVIATION LTD OFS,0,1,51122,0,0,0,0,INDIGO,INTERGLOBE AVIATION LTD OFS,,,,,,,,,,,0,10,INE000000122,0,0,0,0,,,,INDIGO
543667,INOGRE,C,INOX GREEN ENERGY SERVICES LTD,176.8,1,543667,0,0,0,0,INOXGREEN,INOX GREEN ENERGY SERVICES LTD,,,,,,,,,,,160,10,INE510W01014,224.65,95.65,224.65,38.5,,,,INOXGREEN
544046,INOIND,DR,INOX INDIA LIMITED,1468.3,1,544046,0,0,0,0,INOXINDIA,INOX INDIA LIMITED,,,,,,,,,,,978.9,2,INE616N01034,1332.3,884.65,1507.2,802.2,,,,INOXINDIA
51123,INOOFS,DR,INOX WIND LIMITED OFS,0,1,51123,0,0,0,0,INOXWIND,INOX WIND LIMITED OFS,,,,,,,,,,,0,10,INE000000123,0,0,0,0,,,,INOXWIND
543297,INOWI,DR,INOX WIND ENERGY LIMITED,12361.7,1,543297,0,0,0,0,IWEL,INOX WIND ENERGY LIMITED,,,,,,,,,,,8241.2,10,INE0FLR01028,14000,6662.8,14000,188.95,,,,IWEL
539083,INOWIN,DR,INOX WIND LIMITED,182.05,1,539083,0,0,0,0,INOXWIND,INOX WIND LIMITED,,,,,,,,,,,148.95,10,INE066P01011,262.1,130.2,262.1,4,,,,INOXWIND
532706,INOX,DR,INOX LEISURE LIMITED,609.45,1,532706,0,0,0,0,INOXLEISUR,INOX LEISURE LIMITED,,,,,,,,,,,406.35,10,INE312H01016,622.3,384.2,622.3,18.95,,,,INOXLEISUR
750881,INRE1,C,INDOWIND ENERGY LIMITED RE,4.22,1,750881,0,0,0,0,INDO-RE1,INDOWIND ENERGY LIMITED RE,,,,,,,,,,,1.82,10,INE227G20026,6,2.99,6,2.99,,,,INDO-RE1
51154,INROFS,DR,INDO RAMA SYNTHETICS INDIA OFS,0,1,51154,0,0,0,0,INDORAMA,INDO RAMA SYNTHETICS INDIA OFS,,,,,,,,,,,0,10,INE000000154,0,0,0,0,,,,INDORAMA
750984,INRRE1,C,BLUEGOD ENTERTAINMENT LTD RE1,0.08,1,750984,0,0,0,0,BLUEGOD-RE,BLUEGOD ENTERTAINMENT LTD RE1,,,,,,,,,,,0.04,10,INE924N20016,0.51,0.03,0.51,0.03,,,,BLUEGOD-RE
532851,INSEC,DR,INSECTICIDES INDIA LTD,1203.2,1,532851,0,0,0,0,INSECTICID,INSECTICIDES INDIA LTD,,,,,,,,,,,802.2,10,INE070I01018,1084.65,531.6,1084.65,11.76,,,,INSECTICID
543620,INSENE,DR,INSOLATION ENERGY LIMITED,297.75,1,543620,0,0,0,0,INA,INSOLATION ENERGY LIMITED,,,,,,,,,,,198.55,1,INE0LGX01024,475,207,475,7.26,,,,INA
511433,INSFIN,C,INSTA FINANCE LIMITED,4.9,1,511433,0,0,0,0,INSTAF,INSTA FINANCE LIMITED,,,,,,,,,,,4.44,5,INE592M01021,16.05,2.99,21.25,0.25,,,,INSTAF
500211,INSILC,DR,INSILCO LTD,8.77,1,500211,0,0,0,0,INSILCO,INSILCO LTD,,,,,,,,,,,7.95,10,INE901A01011,14.74,6,74.3,5.32,,,,INSILCO
51179,INSOFS,DR,INDOSTAR CAPITAL FINANCE OFS,0,1,51179,0,0,0,0,INDOSTAR,INDOSTAR CAPITAL FINANCE OFS,,,,,,,,,,,0,10,INE000000179,0,0,0,0,,,,INDOSTAR
534732,INTADV,DR,CASPIAN CORPORATE SERVICES LTD,8.12,1,534732,0,0,0,0,CASPIAN,CASPIAN CORPORATE SERVICES LTD,,,,,,,,,,,6.66,1,INE176N01021,24.82,5.56,24.85,0.57,,,,CASPIAN
531163,INTAMU,DR,KEMISTAR CORPORATION LIMITED,80.48,1,531163,0,0,0,0,KEMISTAR,KEMISTAR CORPORATION LIMITED,,,,,,,,,,,53.66,10,INE971L01029,116.45,37.6,116.45,0.7,,,,KEMISTAR
539448,INTAVI,DR,INTERGLOBE AVIATION LIMITED,6543.8,1,539448,0,0,0,0,INDIGO,INTERGLOBE AVIATION LIMITED,,,,,,,,,,,5354.1,10,INE646L01027,6019.2,3778.5,6019.2,697,,,,INDIGO
507539,INTBF,DR,INTERNATIONAL BEST FOODS LTD.,0,1,507539,0,0,0,0,,INTERNATIONAL BEST FOODS LTD.,,,,,,,,,,,0,10,INE792A01014,0,0,525,13,,,,
532833,INTBPO,C,SPARSH BPO SERVICES LIMITED,0,1,532833,0,0,0,0,SPARSHBPO,SPARSH BPO SERVICES LIMITED,,,,,,,,,,,0,10,INE847H01011,108.9,40.2,231,18.35,,,,SPARSHBPO
544232,INTBUI,C,INTERARCH BUILDING SOLUTIONS L,2505.85,1,544232,0,0,0,0,INTERARCH,INTERARCH BUILDING SOLUTIONS L,,,,,,,,,,,2267.25,10,INE00M901018,2400,1110.65,2371,1110.65,,,,INTERARCH
539149,INTCA,DR,INTEGRATED CAPITAL SERVICES,4.29,1,539149,0,0,0,0,ICSL,INTEGRATED CAPITAL SERVICES,,,,,,,,,,,3.51,1,INE682B01023,5.49,3.45,13.33,0.99,,,,ICSL
531314,INTCAP,DR,INTEGRA CAPITAL LTD,14.33,1,531314,0,0,0,0,INTCAPL,INTEGRA CAPITAL LTD,,,,,,,,,,,12.97,10,INE366H01012,22.19,12.01,49.6,2.35,,,,INTCAPL
505737,INTCOM,DR,INTERNATIONAL COMBUSTION (INDI,993.9,1,505737,0,0,0,0,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDI,,,,,,,,,,,662.6,10,INE403C01014,1538.9,716.65,2300,2.05,,,,INTLCOMBQ
509709,INTCON,DR,INTERNATIONAL CONVEYORS LTD,113.73,1,509709,0,0,0,0,INTLCONV,INTERNATIONAL CONVEYORS LTD,,,,,,,,,,,75.83,1,INE575C01027,110.5,62.1,124.79,0.63,,,,INTLCONV
517044,INTDAT,DR,INTERNATIONAL DATA MANAGEMENTS,28.72,1,517044,0,0,0,0,IDM,INTERNATIONAL DATA MANAGEMENTS,,,,,,,,,,,26,10,INE649R01010,36.78,19,50,0.8,,,,IDM
538835,INTDES,DR,INTELLECT DESIGN ARENA LIMITED,1409.6,1,538835,0,0,0,0,INTELLECT,INTELLECT DESIGN ARENA LIMITED,,,,,,,,,,,939.8,5,INE306R01017,1255,555.05,1255,44,,,,INTELLECT
530193,INTDIA,DR,INTERN.DIAMOND SERVI,4.11,1,530193,0,0,0,0,INTERDIA,INTERN.DIAMOND SERVI,,,,,,,,,,,2.75,10,INE248F01016,11.76,3,20.67,2.25,,,,INTERDIA
539692,INTEFI,DR,INTERACTIVE FIN SERVICES LTD,22.01,1,539692,0,0,0,0,IFINSER,INTERACTIVE FIN SERVICES LTD,,,,,,,,,,,18.01,10,INE064T01018,43.29,17.54,49.53,3.61,,,,IFINSER
505358,INTENG,DR,INTEGRA ENGINEERING INDIA LTD,307.6,1,505358,0,0,0,0,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD,,,,,,,,,,,205.1,1,INE984B01023,279.95,197,328.55,0.85,,,,INTEGRAEN
511429,INTENT,DR,INTEGRATED ENTERP. (I) LT,0,1,511429,0,0,0,0,,INTEGRATED ENTERP. (I) LT,,,,,,,,,,,0,10,INE227A01011,0,0,33.33,5.5,,,,
521072,INTERC,DR,INTERCRAFT,6.51,1,521072,0,0,0,0,,INTERCRAFT,,,,,,,,,,,5.89,10,,6.2,6.2,155,1,,,,
523994,INTEX,DR,INTERLINK EXPORTS,3.99,1,523994,0,0,0,0,,INTERLINK EXPORTS,,,,,,,,,,,3.61,10,,11,3.5,20,2.5,,,,
530929,INTEXP,C,EURO ASIA EXPORTS LIMITED,237.55,1,530929,0,0,0,0,EUROASIA,EURO ASIA EXPORTS LIMITED,,,,,,,,,,,228.25,10,INE535P01015,232.9,16.73,228.35,4.25,,,,EUROASIA
531998,INTF,C,IFSL LIMITED,0.4,1,531998,0,0,0,0,IFSLLTD,IFSL LIMITED,,,,,,,,,,,0.38,1,INE414F01022,0.89,0.34,38,0.34,,,,IFSLLTD
532072,INTFAS,C,INTERWORLD DIGITAL LTD,0.32,1,532072,0,0,0,0,INTERDIGI,INTERWORLD DIGITAL LTD,,,,,,,,,,,0.3,1,INE177D01020,0.67,0.29,7.35,0.12,,,,INTERDIGI
530519,INTFI,DR,INTERFACE FINANCIAL SERVICES L,0.18,1,530519,0,0,0,0,INTERFAC,INTERFACE FINANCIAL SERVICES L,,,,,,,,,,,0.18,1,INE778C01027,0.56,0.14,8.5,0.1,,,,INTERFAC
511031,INTFIN,DR,INTEGRATED FINANCE LTD.,3.2,1,511031,0,0,0,0,INTEGFIN,INTEGRATED FINANCE LTD.,,,,,,,,,,,2.9,10,INE787E01016,5.45,1.9,147.5,0.5,,,,INTEGFIN
500212,INTFS,C,INTEGRATED FINANCIAL SERVICES,59.55,1,500212,0,0,0,0,IFSL,INTEGRATED FINANCIAL SERVICES,,,,,,,,,,,53.95,10,INE898B01017,86.4,16.7,86.4,2,,,,IFSL
535958,INTGAR,DR,INTEGRA ESSENTIA LIMITED,2.54,1,535958,0,0,0,0,ESSENTIA,INTEGRA ESSENTIA LIMITED,,,,,,,,,,,1.7,1,INE418N01035,5.25,2,7.69,0.15,,,,ESSENTIA
544311,INTGEM,DR,INTERNATIONAL GEMMOLOGICAL INT,433.8,1,544311,0,0,0,0,IGIL,INTERNATIONAL GEMMOLOGICAL INT,,,,,,,,,,,355,2,INE0Q9301021,642.3,282,642.3,282,,,,IGIL
511391,INTGLO,DR,INTER GLOBE FINANCE,87.48,1,511391,0,0,0,0,INTRGLB,INTER GLOBE FINANCE,,,,,,,,,,,79.16,10,INE661M01016,162.4,57.6,162.4,1.25,,,,INTRGLB
517250,INTHIN,DR,INTEGRA INDIA GROUP COMPANY LI,152.25,1,517250,0,0,0,0,INTEGRA,INTEGRA INDIA GROUP COMPANY LI,,,,,,,,,,,137.8,10,INE288D01017,244,111.7,554.9,18.25,,,,INTEGRA
532303,INTHIT,C,INTEGRATED HI-TECH LTD,3.2,1,532303,0,0,0,0,INTEGHIT,INTEGRATED HI-TECH LTD,,,,,,,,,,,3.08,10,INE934A01012,10.26,2.66,49.5,0.41,,,,INTEGHIT
530781,INTHOU,C,INTERNATIONAL HOUSING FINANCE,8.26,1,530781,0,0,0,0,INTERHG,INTERNATIONAL HOUSING FINANCE,,,,,,,,,,,7.48,10,INE903G01014,7.87,7.87,18.05,0.7,,,,INTERHG
531551,INTIND,C,INTERCORP INDUSTRIES LTD,2.94,1,531551,0,0,0,0,,INTERCORP INDUSTRIES LTD,,,,,,,,,,,2.66,10,,2.8,2.8,17,2,,,,
539938,INTLEA,DR,MEDICO INTERCONTINENTAL LTD,46.26,1,539938,0,0,0,0,MIL,MEDICO INTERCONTINENTAL LTD,,,,,,,,,,,30.84,10,INE858Q01019,63.59,34,132.1,8,,,,MIL
51059,INTOFS,DR,INTEGRATED TECH LTD OFS,0,1,51059,0,0,0,0,INTECH,INTEGRATED TECH LTD OFS,,,,,,,,,,,0,10,INE000000059,0,0,0,0,,,,INTECH
502330,INTPAP,DR,ANDHRA PAPER LIMITED,93.48,1,502330,0,0,0,0,ANDHRAPAP,ANDHRA PAPER LIMITED,,,,,,,,,,,62.32,2,INE435A01051,118.7,65.71,135,4.29,,,,ANDHRAPAP
526512,INTPET,C,INTERLINK PETROLEUM LTD,3.39,1,526512,0,0,0,0,INTLNKP,INTERLINK PETROLEUM LTD,,,,,,,,,,,3.07,10,INE959G01016,5.55,3.23,100.75,0.5,,,,INTLNKP
519606,INTPRO,C,INTEGRATED PROTEINS LTD,48.49,1,519606,0,0,0,0,INTEGFD,INTEGRATED PROTEINS LTD,,,,,,,,,,,43.89,10,INE177M01013,78.28,20.8,78.28,1.55,,,,INTEGFD
539599,INTPUM,C,KOTIA ENTERPRISES LIMITED,29.76,1,539599,0,0,0,0,KEL,KOTIA ENTERPRISES LIMITED,,,,,,,,,,,26.94,10,INE079C01012,37.3,19.74,37.3,9.91,,,,KEL
750713,INTRE1,C,INTEGRA ESSENTIA RIGHTS ENT,0.09,1,750713,0,0,0,0,ESSEN-RE,INTEGRA ESSENTIA RIGHTS ENT,,,,,,,,,,,0.05,1,INE418N20019,0.32,0.06,0.32,0.06,,,,ESSEN-RE
750739,INTRE2,C,INTEGRA ESSENT LTD-RE2,0.82,1,750739,0,0,0,0,ESSEN-RE1,INTEGRA ESSENT LTD-RE2,,,,,,,,,,,0.56,1,INE418N20027,3.41,0.69,3.41,0.69,,,,ESSEN-RE1
750869,INTRE3,C,INTEGRA ESSENT LTD-RE3,2.25,1,750869,0,0,0,0,ESSEN-RE2,INTEGRA ESSENT LTD-RE3,,,,,,,,,,,1.85,1,INE418N20035,2.05,0.2,2.05,0.2,,,,ESSEN-RE2
523572,INTRUB,DR,INTEGRATED RUBIAN EX,2.7,1,523572,0,0,0,0,INTRUBI,INTEGRATED RUBIAN EX,,,,,,,,,,,1.8,10,INE509D01016,10.25,1.5,52.5,0.8,,,,INTRUBI
526871,INTSEC,DR,INTEC CAPITAL LIMITED,18.15,1,526871,0,0,0,0,INTECCAP,INTEC CAPITAL LIMITED,,,,,,,,,,,14.85,10,INE017E01018,19.92,12.63,119,0.85,,,,INTECCAP
531777,INTSO,DR,INTELLVISIONS SOFTWARE LTD,28.2,1,531777,0,0,0,0,INTELVIS,INTELLVISIONS SOFTWARE LTD,,,,,,,,,,,18.8,10,INE600C01015,41.9,14.5,253.7,1.6,,,,INTELVIS
533181,INTSOF,DR,INTRASOFT TECHNOLOGIES LIMITED,128.55,1,533181,0,0,0,0,ISFT,INTRASOFT TECHNOLOGIES LIMITED,,,,,,,,,,,85.75,10,INE566K01011,191.4,89.95,855,22.05,,,,ISFT
530259,INTST,C,INTER STATE OIL CARRIER LTD,48.24,1,530259,0,0,0,0,INTSTOIL,INTER STATE OIL CARRIER LTD,,,,,,,,,,,43.66,10,INE003B01014,58.3,28.5,58.4,1.61,,,,INTSTOIL
526859,INTSTA,C,ISF LIMITED,1.09,1,526859,0,0,0,0,ISFL,ISF LIMITED,,,,,,,,,,,0.99,1,INE973B01026,2.11,0.78,31.5,0.08,,,,ISFL
544005,INTSUP,DR,INTELLIGENT SUPPLY INFRA TRUST,144,1,544005,0,0,0,0,ISCITRUST,INTELLIGENT SUPPLY INFRA TRUST,,,,,,,,,,,96,10,INE0QSW23016,120,110,120,101.75,,,,ISCITRUST
517423,INTSWI,C,INTEGRA SWITCHGEAR LTD,153,1,517423,0,0,0,0,INTEGSW,INTEGRA SWITCHGEAR LTD,,,,,,,,,,,147,10,INE0IPL01018,260,71.2,260,1.75,,,,INTEGSW
532326,INTT,DR,INTENSE TECHNOLOGIES,107.84,1,532326,0,0,0,0,INTENTECH,INTENSE TECHNOLOGIES,,,,,,,,,,,71.9,2,INE781A01025,166.9,81.6,248.7,2.05,,,,INTENTECH
531889,INTTEC,DR,INTEGRATED INDUSTRIES LIMITED,24.15,1,531889,0,0,0,0,IIL,INTEGRATED INDUSTRIES LIMITED,,,,,,,,,,,16.11,1,INE882B01037,44.94,17.16,44.94,0.01,,,,IIL
536868,INTTEL,DR,INTEGRA TELECOM N SOFTWARE LTD,4.46,1,536868,0,0,0,0,INTELSOFT,INTEGRA TELECOM N SOFTWARE LTD,,,,,,,,,,,4.04,10,INE256F01019,11.9,3.77,70.9,3.77,,,,INTELSOFT
530921,INTTHE,C,INTEG.THERMOPLASTICS,9.17,1,530921,0,0,0,0,INTETHR,INTEG.THERMOPLASTICS,,,,,,,,,,,8.31,10,INE038N01015,12.88,6.72,13.5,1.1,,,,INTETHR
500213,INTTRA,DR,INTERNATIONAL TRAVEL HOUSE LTD,594.8,1,500213,0,0,0,0,ITHL,INTERNATIONAL TRAVEL HOUSE LTD,,,,,,,,,,,396.6,10,INE262B01016,750,380,781,17.1,,,,ITHL
533172,INVGOL,DR,INVESCO INDIA GOLD ETF,10344.49,1,533172,0,0,0,0,IVZINGOLD,INVESCO INDIA GOLD ETF,,,,,,,,,,,6896.32,100,INF205K01361,8800,6041.8,8800,1526,,,,IVZINGOLD
533506,INVGRO,DR,INVENTURE GROWTH & SECURITIES,1.99,1,533506,0,0,0,0,INVENTURE,INVENTURE GROWTH & SECURITIES,,,,,,,,,,,1.33,1,INE878H01024,3.38,1.32,8.06,0.45,,,,INVENTURE
544309,INVKNO,DR,INVENTURUS KNOWLEDGE SOLU LTD,1892.15,1,544309,0,0,0,0,IKS,INVENTURUS KNOWLEDGE SOLU LTD,,,,,,,,,,,1261.45,1,INE115Q01022,2190,1226.15,2190,1226.15,,,,IKS
504786,INVPRE,C,INVESTMENT & PRECISION CASTING,554.4,1,504786,0,0,0,0,INVPRECQ,INVESTMENT & PRECISION CASTING,,,,,,,,,,,501.6,10,INE155E01016,577,277.78,577,0.34,,,,INVPRECQ
750877,INVRE1,C,INVENTURE GROWTH AND SE LTD RE,0.56,1,750877,0,0,0,0,INVENT-RE,INVENTURE GROWTH AND SE LTD RE,,,,,,,,,,,0.38,10,INE878H20016,1.08,0.17,1.08,0.17,,,,INVENT-RE
750952,INXRE1,C,IEL LIMITED RE,0.26,1,750952,0,0,0,0,INDXTR-RE,IEL LIMITED RE,,,,,,,,,,,0.24,10,INE056E20016,0,0,0,0,,,,INDXTR-RE
958448,IOBBD1,DR,11.7% Indian Overseas Dec 28,1312800,1,958448,0,0,0,0,1170IOB28,11.7% Indian Overseas Dec 28,,,,,,,,,,,875200,10000,INE565A09264,0,0,1215000,920007,,,,1170IOB28
51099,IOCOFS,DR,INDIAN OIL CORPORATION LTD OFS,0,1,51099,0,0,0,0,IOCOFS,INDIAN OIL CORPORATION LTD OFS,,,,,,,,,,,0,10,INE000000099,0,0,0,0,,,,IOCOFS
524164,IOLCHE,DR,IOL CHEMICALS & PHARMACEUTICAL,115.71,1,524164,0,0,0,0,IOLCP,IOL CHEMICALS & PHARMACEUTICAL,,,,,,,,,,,77.15,2,INE485C01029,107.41,57.51,179.68,0.07,,,,IOLCP
500214,IONEXC,DR,ION EXCHANGE (INDIA) LTD,649.05,1,500214,0,0,0,0,IONEXCHANG,ION EXCHANGE (INDIA) LTD,,,,,,,,,,,432.75,1,INE570A01022,767,401.05,767,1,,,,IONEXCHANG
500105,IPCL,DR,INDIAN PETROCHEMICALS COR,0,1,500105,0,0,0,0,,INDIAN PETROCHEMICALS COR,,,,,,,,,,,0,10,INE006A01019,0,0,486,31.5,,,,
524494,IPCLAB,DR,IPCA LABORATORIES LTD,1751,1,524494,0,0,0,0,IPCALAB,IPCA LABORATORIES LTD,,,,,,,,,,,1167.4,1,INE571A01038,1757.65,1181.8,1757.65,2.83,,,,IPCALAB
502294,IPIREF,DR,NILACHAL REFRACTORIES LTD,46.62,1,502294,0,0,0,0,NILACHAL,NILACHAL REFRACTORIES LTD,,,,,,,,,,,31.08,10,INE416N01013,68.35,37.24,162.95,0.25,,,,NILACHAL
523638,IPRING,DR,IP RINGS LIMITED,210.75,1,523638,0,0,0,0,IPRINGLTD,IP RINGS LIMITED,,,,,,,,,,,140.55,10,INE558A01019,262.4,108,278.8,29.3,,,,IPRINGLTD
532421,IQINFO,C,IQ INFOTECH LTD,2.16,1,532421,0,0,0,0,IQINF,IQ INFOTECH LTD,,,,,,,,,,,1.96,10,INE679B01011,2.52,1.13,27.5,0.57,,,,IQINF
532947,IRBINF,DR,IRB INFRASTRUCTURE DEVELOPERS,53.22,1,532947,0,0,0,0,IRB,IRB INFRASTRUCTURE DEVELOPERS,,,,,,,,,,,43.56,1,INE821I01022,69.54,41.01,78.05,4.6,,,,IRB
540526,IRBINV,DR,IRB INVIT FUND,73.83,1,540526,0,0,0,0,IRBINVIT,IRB INVIT FUND,,,,,,,,,,,49.23,102,INE183W23014,67.57,49.95,105,25.01,,,,IRBINVIT
541956,IRCINT,DR,IRCON INTERNATIONAL LIMITED,225.6,1,541956,0,0,0,0,IRCON,IRCON INTERNATIONAL LIMITED,,,,,,,,,,,150.4,2,INE962Y01021,327.95,134.3,351.65,29.1,,,,IRCON
